latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-74.0199,49.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),wind_direction_10m (°),wind_gusts_10m (km/h),rain (mm),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),cloud_cover_high (%),cloud_cover_mid (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wet_bulb_temperature_2m (°C),is_day (),sunshine_duration (s),albedo (undefined),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
1732165200,11.6,75,7.2,8.8,0.00,14.2,25.4,90,88,34.6,0.00,3,100,100,100,99,0.03,0.35,8.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732168800,11.4,74,7.0,8.7,0.00,13.3,22.9,93,92,32.0,0.00,3,100,100,92,100,0.03,0.35,8.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732172400,10.4,86,8.2,8.1,2.60,12.4,23.6,93,87,30.2,2.60,63,100,100,83,100,0.01,0.18,8.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732176000,10.2,92,8.9,8.7,3.10,7.8,15.0,61,32,25.2,3.10,63,100,100,88,100,0.00,0.10,9.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732179600,9.8,94,8.9,7.9,6.10,11.1,19.8,19,7,23.8,6.10,63,100,100,87,100,0.00,0.07,9.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732183200,9.6,95,8.8,7.2,4.20,14.1,24.8,24,25,28.4,4.20,63,100,99,100,100,0.00,0.06,9.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732186800,8.7,96,8.1,6.2,3.50,13.7,22.0,15,11,31.3,3.50,63,100,100,100,100,0.00,0.04,8.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732190400,7.5,96,6.9,4.3,1.80,16.6,28.4,26,26,34.6,1.80,61,100,100,96,100,0.00,0.05,7.0,1,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6
1732194000,7.6,91,6.3,5.4,0.00,9.2,15.6,19,17,28.8,0.00,3,100,100,0,100,0.02,0.09,6.7,1,0.00,NaN,11.0,0.0,11.0,0.0,11.0,135.9,20.2,0.0,20.2,0.0,15.5,249.2
1732197600,7.6,91,6.3,5.3,0.50,9.0,14.9,2,360,22.0,0.50,53,100,100,0,100,0.03,0.09,6.7,1,0.00,NaN,21.0,0.0,21.0,0.0,21.0,349.5,26.6,0.0,26.6,0.0,26.6,442.5
1732201200,8.0,89,6.3,5.1,0.50,13.7,20.8,17,18,28.8,0.50,53,100,100,0,100,0.04,0.11,6.9,1,0.00,NaN,61.0,4.0,57.0,10.8,61.0,517.9,68.8,4.5,64.3,12.2,68.8,584.1
1732204800,8.1,89,6.4,5.1,0.50,14.3,22.5,16,18,30.6,0.50,53,100,100,0,100,0.04,0.12,7.0,1,0.00,NaN,62.0,3.0,59.0,6.7,62.0,629.6,65.4,3.2,62.3,7.1,65.4,664.4
1732208400,8.2,90,6.6,5.3,0.50,14.0,21.6,16,16,31.0,0.50,53,100,100,0,100,0.04,0.11,7.1,1,0.00,NaN,67.0,2.0,65.0,4.1,67.0,676.8,67.1,2.0,65.1,4.2,67.1,678.1
1732212000,8.3,91,6.9,5.4,0.50,14.6,23.0,12,14,31.7,0.50,53,100,100,0,100,0.04,0.10,7.3,1,0.00,NaN,59.0,0.0,59.0,0.0,59.0,656.5,56.1,0.0,56.1,0.0,56.1,624.0
1732215600,8.3,92,7.1,5.6,0.60,13.1,21.7,4,1,31.3,0.60,53,100,100,0,100,0.03,0.08,7.5,1,0.00,NaN,44.0,0.0,44.0,0.0,44.0,570.0,39.1,0.0,39.1,0.0,39.1,505.9
1732219200,8.3,95,7.6,6.0,0.60,11.0,18.9,7,1,27.4,0.60,53,100,100,0,100,0.03,0.05,7.7,1,0.00,NaN,42.0,0.0,42.0,0.0,42.0,423.1,33.0,0.0,33.0,0.0,33.0,331.9
1732222800,8.2,95,7.5,6.2,0.40,9.3,16.8,5,352,22.7,0.40,51,100,100,0,100,0.02,0.05,7.7,1,0.00,NaN,18.0,1.0,17.0,6.2,18.0,225.9,9.1,0.5,8.6,3.1,9.1,113.8
1732226400,8.1,96,7.5,6.2,0.90,8.3,15.3,345,327,19.1,0.90,53,100,100,0,100,0.01,0.04,7.6,0,0.00,NaN,2.0,0.0,2.0,0.0,2.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0
1732230000,7.9,97,7.4,5.8,2.90,10.1,18.1,319,303,20.5,2.90,63,100,100,0,100,0.00,0.04,7.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732233600,7.2,96,6.7,4.1,3.60,15.3,26.1,294,288,32.0,3.60,63,100,100,0,100,0.00,0.04,6.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732237200,6.0,94,5.2,2.9,1.90,13.3,23.4,281,272,29.5,1.90,61,100,100,0,100,0.00,0.05,5.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732240800,5.0,96,4.4,1.3,2.30,16.2,28.0,274,269,33.8,2.30,61,100,100,0,100,0.00,0.04,4.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732244400,4.4,96,3.9,0.6,2.80,16.4,29.1,280,274,35.3,2.80,63,100,100,22,100,0.00,0.03,4.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732248000,2.5,100,2.5,-1.3,4.20,14.3,25.0,270,264,36.7,4.00,71,100,100,22,100,0.00,0.00,2.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732251600,2.3,99,2.2,-1.5,2.70,13.6,25.6,268,262,30.6,2.10,73,100,100,20,100,0.00,0.01,2.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732255200,2.7,97,2.2,-2.0,1.20,19.7,34.9,264,260,41.0,1.20,55,100,100,20,98,0.00,0.03,2.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732258800,3.3,95,2.6,-1.6,0.80,21.7,35.4,255,253,44.6,0.80,53,100,100,35,100,0.00,0.04,2.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732262400,3.1,96,2.5,-2.0,0.70,23.1,38.4,249,246,49.3,0.70,53,100,100,0,100,0.00,0.03,2.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732266000,3.3,92,2.2,-2.0,0.60,24.7,40.3,250,247,51.8,0.60,53,100,100,0,100,0.00,0.06,2.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732269600,3.4,90,1.9,-1.9,0.50,24.4,40.0,244,241,51.8,0.50,53,100,100,0,100,0.01,0.08,2.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732273200,3.2,90,1.7,-2.3,0.60,25.0,40.2,237,235,54.0,0.60,53,100,58,11,100,0.01,0.08,2.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732276800,2.7,93,1.7,-2.8,0.80,24.8,40.4,233,231,54.0,0.80,53,100,27,27,100,0.00,0.05,2.0,1,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8
1732280400,3.2,86,1.1,-2.0,0.50,22.4,36.8,228,226,52.6,0.50,53,100,40,79,100,0.03,0.11,1.9,1,0.00,NaN,18.0,0.0,18.0,0.0,18.0,131.1,33.6,0.0,33.6,0.0,25.2,244.4
1732284000,3.2,86,1.2,-2.1,0.40,23.4,37.2,228,227,50.8,0.40,51,100,33,35,100,0.03,0.10,1.9,1,0.00,NaN,50.0,0.0,50.0,0.0,50.0,344.7,63.5,0.0,63.5,0.0,63.5,437.6
1732287600,3.6,83,1.0,-2.0,0.30,25.1,39.1,227,228,55.8,0.30,51,100,33,69,100,0.06,0.13,2.1,1,0.00,NaN,149.0,13.0,136.0,35.5,149.0,513.2,168.2,14.7,153.5,40.1,168.2,579.4
1732291200,4.4,77,0.7,-1.1,0.10,24.0,36.9,220,221,54.7,0.10,51,100,99,98,100,0.08,0.19,2.3,1,2509.21,NaN,226.0,64.0,162.0,143.6,226.0,624.9,238.7,67.6,171.1,151.7,238.7,659.9
1732294800,4.5,76,0.6,-0.6,0.20,21.3,33.5,215,214,53.6,0.20,51,100,100,100,100,0.07,0.20,2.3,1,0.00,NaN,148.0,25.0,123.0,52.1,148.0,672.5,148.3,25.1,123.3,52.3,148.3,673.8
1732298400,4.0,79,0.7,-0.7,0.40,18.0,28.1,202,202,47.5,0.40,51,100,100,100,100,0.05,0.17,2.1,1,0.00,NaN,63.0,0.0,63.0,0.0,63.0,652.5,59.9,0.0,59.9,0.0,59.9,620.1
1732302000,3.9,80,0.7,-0.8,0.20,18.2,28.1,196,198,43.9,0.20,51,100,100,79,100,0.05,0.16,2.0,1,0.00,NaN,73.0,0.0,73.0,0.0,73.0,566.3,64.8,0.0,64.8,0.0,64.8,502.5
1732305600,3.8,82,1.1,-0.5,0.20,16.4,24.5,196,195,43.2,0.20,51,100,100,100,100,0.04,0.14,2.2,1,0.00,NaN,57.0,0.0,57.0,0.0,57.0,419.8,44.7,0.0,44.7,0.0,44.7,328.9
1732309200,3.7,85,1.5,-0.2,0.30,13.7,22.1,189,190,39.2,0.30,51,100,100,98,100,0.03,0.12,2.3,1,0.00,NaN,21.0,0.0,21.0,0.0,21.0,223.0,10.5,0.0,10.5,0.0,10.5,111.1
1732312800,3.6,87,1.6,-0.1,0.40,12.6,21.4,180,179,30.6,0.40,51,100,100,100,100,0.02,0.10,2.3,0,0.00,NaN,1.0,0.0,1.0,0.0,1.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0
1732316400,3.1,94,2.2,-0.4,0.90,11.6,17.5,177,175,27.0,0.90,53,100,100,100,100,0.00,0.05,2.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732320000,2.9,95,2.1,-0.1,1.00,8.6,13.5,167,165,23.8,1.00,55,100,100,100,100,0.00,0.04,2.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732323600,2.3,97,1.9,-0.1,0.60,4.1,5.4,130,131,13.3,0.60,53,100,100,100,100,0.00,0.02,1.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732327200,2.0,99,1.8,-0.5,0.70,4.6,6.6,73,64,12.2,0.70,53,100,100,100,100,0.00,0.01,1.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732330800,2.2,97,1.8,-0.4,0.60,5.1,7.8,40,36,13.0,0.60,53,100,100,71,100,0.00,0.02,1.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732334400,2.7,96,2.1,-0.1,0.40,6.9,10.1,20,15,15.5,0.40,51,100,100,0,100,0.00,0.03,2.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732338000,2.8,96,2.2,-0.2,0.30,8.3,13.2,2,359,18.4,0.30,51,100,100,0,100,0.00,0.03,2.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732341600,2.8,95,2.1,-0.3,0.10,9.0,15.8,343,338,18.7,0.10,51,100,100,0,100,0.00,0.04,2.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732345200,2.9,95,2.2,-0.4,0.10,10.7,20.9,339,330,22.3,0.10,51,100,62,19,99,0.00,0.04,2.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732348800,3.2,94,2.3,-0.4,0.10,12.3,22.5,344,335,25.6,0.10,51,100,100,100,100,0.00,0.05,2.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732352400,3.3,92,2.1,-0.6,0.10,14.2,25.7,347,342,29.9,0.10,51,98,64,92,68,0.00,0.06,2.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732356000,2.9,90,1.4,-1.1,0.00,14.9,27.9,342,338,32.4,0.00,2,66,5,64,1,0.00,0.08,1.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732359600,2.4,88,0.5,-1.6,0.00,13.5,26.2,325,319,32.0,0.00,1,36,28,0,17,0.00,0.09,1.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732363200,2.7,86,0.6,-1.2,0.00,12.6,25.7,319,312,29.2,0.00,0,18,12,1,7,0.00,0.10,1.4,1,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
1732366800,4.7,80,1.6,0.9,0.00,13.1,24.4,304,297,27.4,0.00,0,13,12,0,2,0.03,0.17,2.9,1,2195.12,NaN,56.0,28.0,28.0,228.6,56.0,126.3,106.2,53.1,53.1,318.8,78.1,239.6
1732370400,6.2,73,1.7,2.2,0.00,15.2,25.7,293,291,39.6,0.00,3,100,0,97,93,0.08,0.26,3.7,1,3600.00,NaN,203.0,147.0,56.0,606.7,203.0,340.0,258.5,187.2,71.3,772.6,258.5,432.9
1732374000,6.9,67,1.3,2.4,0.00,17.9,29.2,291,289,41.0,0.00,3,95,6,94,53,0.11,0.33,3.9,1,3600.00,NaN,262.0,109.0,153.0,300.8,262.0,508.5,296.2,123.2,172.9,340.0,296.2,574.8
1732377600,7.3,66,1.3,2.0,0.00,23.1,37.1,306,305,53.3,0.00,3,100,12,100,99,0.16,0.35,4.1,1,3600.00,NaN,432.0,345.0,87.0,780.2,432.0,620.4,456.4,364.5,91.9,824.4,456.4,655.5
1732381200,6.9,68,1.4,1.2,0.00,26.0,40.9,312,313,59.4,0.00,3,100,46,100,62,0.14,0.32,3.9,1,3600.00,NaN,359.0,152.0,207.0,319.2,359.0,668.2,359.8,152.3,207.5,319.9,359.8,669.8
1732384800,8.2,63,1.6,2.8,0.00,24.5,39.1,304,305,59.8,0.00,3,100,43,100,6,0.16,0.40,4.7,1,3600.00,NaN,365.0,187.0,178.0,404.6,365.0,648.5,346.9,177.7,169.2,384.5,346.9,616.4
1732388400,8.6,63,1.9,3.3,0.00,23.4,38.4,300,298,64.8,0.00,0,11,7,0,4,0.15,0.42,5.0,1,3600.00,NaN,326.0,191.0,135.0,476.2,326.0,562.8,289.1,169.4,119.7,422.4,289.1,499.1
1732392000,8.5,60,1.2,3.3,0.00,22.7,37.8,290,289,53.6,0.00,0,2,2,0,0,0.13,0.45,4.7,1,3600.00,NaN,262.0,198.0,64.0,666.8,262.0,416.7,204.9,154.9,50.1,521.5,204.9,325.9
1732395600,7.8,64,1.3,2.9,0.00,20.0,35.2,292,289,51.1,0.00,0,14,14,0,0,0.08,0.38,4.3,1,3600.00,NaN,120.0,80.0,40.0,509.5,120.0,220.3,59.2,39.4,19.7,251.2,59.2,108.6
1732399200,6.9,68,1.5,1.9,0.00,20.9,37.4,293,292,46.4,0.00,0,4,4,0,0,0.05,0.31,3.9,0,0.00,NaN,9.0,4.0,5.0,53.3,9.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0
1732402800,6.5,70,1.4,1.8,0.00,19.1,34.4,294,292,47.2,0.00,0,9,9,0,0,0.04,0.29,3.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732406400,6.2,71,1.3,2.0,0.00,15.5,29.0,297,293,42.5,0.00,3,81,81,0,0,0.03,0.28,3.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732410000,7.4,68,1.9,3.5,0.00,14.2,27.3,287,283,34.2,0.00,3,92,92,0,3,0.03,0.33,4.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732413600,7.7,69,2.5,3.7,0.00,15.8,29.1,290,287,35.3,0.00,3,97,97,0,3,0.03,0.32,4.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732417200,7.8,71,2.8,3.9,0.00,15.0,27.7,293,290,35.3,0.00,2,51,51,0,0,0.03,0.31,5.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732420800,7.4,72,2.6,3.2,0.00,17.0,31.2,293,290,37.4,0.00,1,24,24,0,0,0.03,0.29,4.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732424400,6.9,71,2.1,2.5,0.00,18.4,33.6,291,288,41.4,0.00,1,23,23,0,0,0.03,0.28,4.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732428000,6.6,71,1.7,2.4,0.00,16.1,29.7,287,284,41.0,0.00,0,14,14,0,0,0.03,0.29,3.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732431600,6.2,70,1.1,1.9,0.00,15.8,29.5,282,278,36.0,0.00,1,21,20,0,1,0.03,0.28,3.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732435200,5.9,70,0.9,1.9,0.00,13.8,26.6,281,277,34.9,0.00,3,85,11,83,0,0.03,0.28,3.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732438800,5.8,68,0.2,1.5,0.00,14.7,28.1,281,277,32.8,0.00,3,98,4,98,0,0.03,0.30,2.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732442400,5.4,67,-0.2,1.2,0.00,14.0,27.1,281,277,33.1,0.00,0,18,12,7,0,0.03,0.30,2.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732446000,5.1,71,0.3,1.1,0.00,13.1,26.3,274,272,31.0,0.00,1,44,44,0,0,0.02,0.25,2.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732449600,5.6,73,1.1,1.5,0.00,15.1,29.2,270,267,33.5,0.00,2,61,60,0,1,0.02,0.25,3.1,1,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1732453200,7.6,63,1.0,3.2,0.00,16.9,30.2,274,272,40.3,0.00,3,100,100,1,0,0.06,0.39,4.1,1,2016.41,NaN,45.0,21.0,24.0,173.9,45.0,121.7,86.9,40.5,46.3,241.2,62.4,235.0
1732456800,8.2,62,1.4,3.9,0.00,16.2,28.1,274,273,38.5,0.00,2,58,22,46,0,0.09,0.41,4.6,1,1967.64,NaN,123.0,30.0,93.0,125.6,123.0,335.3,157.1,38.3,118.8,160.4,157.1,428.3
1732460400,9.0,57,0.9,3.6,0.00,23.0,36.6,287,285,50.8,0.00,3,100,100,0,0,0.15,0.49,4.8,1,3600.00,NaN,302.0,194.0,108.0,540.4,302.0,503.9,341.8,219.5,122.2,611.6,341.8,570.3
1732464000,9.1,56,0.7,4.0,0.00,21.7,34.7,288,289,54.7,0.00,1,25,8,19,0,0.16,0.51,4.9,1,3600.00,NaN,307.0,187.0,120.0,426.1,307.0,616.1,324.6,197.7,126.9,450.4,324.6,651.3
1732467600,9.6,52,0.3,4.3,0.00,22.1,34.9,291,292,51.8,0.00,3,99,8,97,43,0.21,0.57,5.0,1,3600.00,NaN,452.0,350.0,102.0,739.8,452.0,664.1,453.2,350.9,102.3,741.7,453.2,665.8
1732471200,10.1,46,-1.1,4.6,0.00,22.3,35.8,292,292,56.9,0.00,3,94,68,79,15,0.20,0.67,4.8,1,3600.00,NaN,346.0,157.0,189.0,341.8,346.0,644.8,328.9,149.2,179.6,324.9,328.9,612.8
1732474800,10.4,46,-0.9,5.1,0.00,20.9,34.8,289,289,56.2,0.00,3,93,91,1,25,0.17,0.69,5.0,1,3093.30,NaN,245.0,65.0,180.0,163.1,245.0,559.4,217.2,57.6,159.6,144.6,217.2,496.0
1732478400,10.3,50,0.5,5.8,0.00,17.3,29.9,294,293,49.0,0.00,1,37,3,1,35,0.14,0.62,5.4,1,3600.00,NaN,195.0,95.0,100.0,322.3,195.0,413.7,152.3,74.2,78.1,251.8,152.3,323.2
1732482000,9.5,58,1.6,5.7,0.00,13.4,24.6,296,296,38.5,0.00,1,42,9,1,38,0.08,0.50,5.4,1,3600.00,NaN,83.0,34.0,49.0,219.2,83.0,217.8,40.5,16.6,23.9,106.9,40.5,106.2
1732485600,8.8,62,1.9,5.3,0.00,12.0,23.7,297,296,29.9,0.00,2,65,56,0,32,0.05,0.43,5.1,0,0.00,NaN,6.0,1.0,5.0,13.5,6.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0
1732489200,8.5,65,2.3,5.0,0.00,12.1,23.1,292,290,27.0,0.00,3,94,91,24,43,0.03,0.39,5.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732492800,8.3,66,2.4,4.9,0.00,11.0,21.4,296,293,26.6,0.00,3,89,82,37,23,0.03,0.37,5.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732496400,8.3,62,1.5,5.0,0.00,10.2,20.0,305,302,24.1,0.00,2,55,55,0,2,0.03,0.41,4.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732500000,7.2,64,0.8,3.7,0.00,9.8,20.6,300,296,22.7,0.00,0,2,2,0,0,0.02,0.37,3.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732503600,6.5,66,0.5,3.0,0.00,10.4,22.2,290,288,22.0,0.00,0,0,0,0,0,0.02,0.34,3.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732507200,6.0,67,0.4,2.4,0.00,11.1,23.0,289,286,23.4,0.00,0,0,0,0,0,0.02,0.31,3.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732510800,5.4,71,0.6,1.9,0.00,9.9,21.5,298,299,23.8,0.00,0,8,6,2,0,0.02,0.26,2.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732514400,4.9,73,0.4,1.3,0.00,11.0,22.7,308,305,23.8,0.00,0,9,0,9,0,0.02,0.24,2.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732518000,4.5,73,0.1,0.7,0.00,11.5,23.1,307,304,25.6,0.00,0,4,0,4,0,0.02,0.22,2.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732521600,4.0,76,0.1,0.4,0.00,10.1,21.1,301,297,25.2,0.00,0,17,1,17,1,0.01,0.20,1.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732525200,3.6,79,0.2,0.1,0.00,9.2,19.9,292,286,22.0,0.00,2,70,0,70,0,0.01,0.17,1.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732528800,3.3,80,0.2,-0.1,0.00,8.9,19.8,294,288,19.8,0.00,3,96,0,96,2,0.00,0.15,1.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732532400,3.4,80,0.3,0.1,0.00,8.5,18.6,302,291,19.4,0.00,1,45,0,45,0,0.00,0.16,1.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732536000,2.8,83,0.1,-0.3,0.00,6.6,16.7,296,281,18.4,0.00,3,85,0,85,2,0.00,0.13,1.2,1,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732539600,4.1,76,0.3,1.0,0.00,6.8,14.9,295,272,14.4,0.00,0,16,0,16,1,0.02,0.20,2.0,1,2053.35,NaN,55.0,32.0,23.0,268.8,55.0,117.2,108.2,62.9,45.2,370.6,75.8,230.4
1732543200,5.4,70,0.5,2.6,0.00,5.1,8.9,295,278,14.8,0.00,0,2,0,2,0,0.07,0.27,2.7,1,3600.00,NaN,202.0,150.0,52.0,636.8,202.0,330.7,258.8,192.2,66.6,815.9,258.8,423.8
1732546800,6.6,65,0.5,3.8,0.00,4.6,7.0,291,283,15.5,0.00,0,15,0,15,0,0.13,0.34,3.4,1,3600.00,NaN,336.0,270.0,66.0,759.1,336.0,499.5,380.7,305.9,74.8,860.0,380.7,565.9
1732550400,7.6,62,0.8,4.8,0.00,5.5,8.1,287,281,18.4,0.00,0,1,0,1,0,0.17,0.40,4.0,1,3600.00,NaN,428.0,356.0,72.0,817.1,428.0,611.8,452.7,376.6,76.2,864.3,452.7,647.2
1732554000,8.6,58,0.9,5.8,0.00,5.4,7.9,270,266,18.7,0.00,0,0,0,0,0,0.20,0.47,4.6,1,3600.00,NaN,466.0,392.0,74.0,833.8,466.0,660.2,467.3,393.1,74.2,836.2,467.3,662.0
